Question,Answer,Furigana,Meaning,Example,Translation,VocabWords
"彫刻","ちょうこく","ちょう.こく","carving, engraving.","その彫刻は非常に貴重である。","The sculptures are of great value.","彫像, 深刻, 時刻, 遅刻, 浮き彫り, 彫り上げる"
"調整","ちょうせい","ちょう.せい","adjustment, regulation.","シートを自分に合うように調整してください。","Please adjust the seat to fit you.","順調, 調査, 調子, 整理, 整備, 整数"
"長女","ちょうじょ","ちょう.じょ","eldest daughter, first-born daughter.","彼が一番愛しているのは彼女の長女です。","It is her eldest daughter that he loves most.","課長, 長閑, 校長, 女性, 女房, 彼女, 長引く, 女の子"
"長男","ちょうなん","ちょう.なん","eldest son (may be the only son), first-born son.","彼は私の長男の名付け親であった。","He stood godfather to my first son.","課長, 長閑, 校長, 男性, 男子, 長引く, 男の子"
"頂点","ちょうてん","ちょう.てん","vertex, apex.","経済は今景気循環の頂点にある。","The economy is at peak of a business cycle at present.","頂上, 頂戴, 欠点, 交差点"
"直後","ちょくご","ちょく.ご","immediately following.","きみが出かけた直後に彼が訪ねてきた。","He came to see you right after you left.","直接, 直径, 正直, 午後, 後者, 真っ直ぐ"
"直前","ちょくぜん","ちょく.ぜん","just before, just prior to.","試合の直前にはいつもあがっています。","I always get nervous just before a match.","直接, 直径, 正直, 午前, 名前, 以前, 前進, 真っ直ぐ"
"追加","ついか","つい.か","addition, supplement.","名簿に私の名前も追加してください。","Please add my name to the list.","追及, 参加, 増加, 加減, 追い越す"
"通勤","つうきん","つう.きん","commuting to work, commuting time.","私は１時間通勤する。","I commute to work for an hour.","交通, 融通, 出勤, 勤務, 大通り"
"通知","つうち","つう.ち","notice, notification.","おって通知があるまで待て。","Wait until further notice.","交通, 融通, 知恵, 知事, 大通り, ご存知"
"通訳","つうやく","つう.やく","interpretation (i.e. oral translation), interpreter.","彼は彼女を通訳として雇った。","He engaged her as an interpreter.","交通, 融通, 翻訳, 大通り, 申し訳"
"低下","ていか","てい.か","fall, decline.","たしかに出生率の低下で子供の数が減り、学校でも生徒の数が少なくなっているのは事実ですが、しかし、これはまったくもってけっこうなことです。","It's true that there are fewer children due to the falling birthrate, and there are fewer children in the school, but that is all to the good.","最低, 靴下, 下宿, 低気圧, 地下鉄"
"停止","ていし","てい.し","stoppage, coming to a stop.","列車は滑らかに停止した。","The train came to a smooth stop.","停電, 停車, 調停, 禁止, 停留所, 立ち止まる"
"展開","てんかい","てん.かい","development, evolution.","その事件の展開について引き続きお知らせ下さい。","Please keep me informed of the development of the case.","発展, 展示, 展望, 開始, 開放, 展覧会"
"電波","でんぱ","でん.ぱ","radio wave, reception.","彼の携帯電話は他の電話を妨害する電波を出した。","His mobile phone produced radio emissions that interfered with other phones.","電気, 電車, 電話, 電報, 電灯, 津波, 波乱, 荒波"
"電力","でんりょく","でん.りょく","electric power, power supply.","うちの大学はあまりにも大量の電力を消費している。","Our college uses far too much electricity.","電気, 電車, 電話, 電報, 電灯, 強力, 努力, 能力, 力強い"
"登場","とうじょう","とう.じょう","entrance (on the stage), appearance (in a book, film, etc.).","その女優は舞台に３度登場した。","That actress made three entrances onto the stage.","登山, 登校, 登録, 場所, 会場, 工場, 駐車場, 飛行場"
"都心","としん","と.しん","city centre (esp. of Tokyo), heart of a city.","彼はその商売を都心に集中した。","He centered his business on the metropolitan area.","首都, 都合, 都会, 都市, 安心, 用心, 心地, 関心"
"東西","とうざい","とう.ざい","east and west, Orient and Occident.","この国では東西の文化が交じり合っている。","Cultures of the East and the West are mixed in this country.","東洋, 関東, 東部, 西洋, 関西, 西暦"
"東洋","とうよう","とう.よう","the East, the Orient.","東洋の陶器に興味があります。","I have an interest in oriental ceramics.","東西, 関東, 東部, 洋服, 西洋, 海洋, 洋風"
"当日","とうじつ","とう.じつ","day in question, appointed day.","彼は当日借り着をした。","He rented the garment for the day.","本当, 適当, 毎日, 日記, 日本, お弁当, 火曜日"
"統一","とういつ","とう.いつ","unity, consolidation.","スコットランドとイングランドの統一は１７０６年に行われた。","The union of Scotland and England took place in 1706.","伝統, 系統, 統計, 一緒, 一番, 唯一, 大統領, 一昨日"
"透明","とうめい","とう.めい","transparent, clear.","この透明な液体には毒が含まれている。","This transparent liquid contains poison.","浸透, 透析, 説明, 明後日, 透き通る"
"特殊","とくしゅ","とく.しゅ","special, particular.","私は特殊効果がすばらしいので「ターミネーター」が好きです。","I like the Terminator films because the special effects are fantastic.","特急, 特別, 特許, 特徴, 殊勲, 殊勝"
"特定","とくてい","とく.てい","specific, particular.","別に特定の人をさして言っているのではない。","I am not alluding to any person in particular.","特急, 特別, 特許, 特徴, 予定, 勘定, 安定, 定規"
"日程","にってい","にっ.てい","schedule, program.","あす雨の場合は別の日程を組まなくちゃ。","In case it rains tomorrow, we should make another arrangement.","毎日, 日記, 日本, 程度, 過程, 課程, 火曜日, 方程式"
"入社","にゅうしゃ","にゅう.しゃ","joining a company, getting a job with a company.","彼は高校卒業直後に入社した。","He joined the company right after he got through high school.","入院, 入口, 入学, 会社, 神社, 社会, 社長, 新聞社"
"派手","はで","は.で","showy, loud.","このネクタイは派手すぎますよ。","I'm afraid this tie is too loud.","立派, 派遣, 派閥, 一派, 上手, 下手, 運転手"
"俳句","はいく","はい.く","haiku, haiku gathering.","これは芭蕉の非常に有名な俳句です。","This is a very famous haiku by Basho.","俳優, 俳人, 俳諧, 俳壇, 文句, 挙句, 句読点"
"売買","ばいばい","ばい.ばい","trade, buying and selling.","彼は革製品の売買をしている。","He buys and sells leather goods.","商売, 販売, 購買, 売り場, 買い物, 買い手"
"迫る","せまる","せま","to approach, to draw near.","時間が刻々と迫っている。","Time is pressing every moment.","脅迫, 圧迫, 迫害, 迫力"
"発想","はっそう","はっ.そう","idea, conception.","その人達は大胆な発想をすべきだ。","They should have bold ideas.","発音, 発見, 出発, 発作, 爆発, 愛想, 思想, 想像, 理想, 可哀想"
"発電","はつでん","はつ.でん","generation of electricity, power generation.","原子力が発電に使われている。","Nuclear power is used to generate electricity.","発音, 発見, 出発, 発作, 爆発, 電気, 電車, 電話, 電報, 電灯"
"発売","はつばい","はつ.ばい","sale, offering for sale.","ジョンテル社はチップ・セットの発売を８月まで延期する見込みだ。","John Tel is expected to delay the release of its chip set until August.","発音, 発見, 出発, 発作, 爆発, 商売, 販売, 売り場"
"半島","はんとう","はん.とう","peninsula, Korea.","湿気の多い気候はその半島の特色です。","A humid climate is characteristic of the peninsula.","半分, 大半, 列島, 諸島, 広島"
"反省","はんせい","はん.せい","reflection, reconsideration.","彼は自分自身の考えを反省した。","He reflected on his own thoughts.","反対, 違反, 反抗, 反映, 省略, 外務省"
"皮膚","ひふ","ひ.ふ","skin, dermatology.","日光は皮膚に作用する。","The sunbeam acts upon the skin.","毛皮, 皮肉, 地膚"
"付近","ふきん","ふ.きん","neighborhood, neighbourhood.","この付近はモダンな建物が多い。","There are many modern buildings around here.","寄付, 日付, 受付, 近所, 身近, 最近, 見付ける, 片付ける"
"夫妻","ふさい","ふ.さい","husband and wife, married couple.","ジョーンズ夫妻は娘を愛している。","The Joneses love their daughter.","夫人, 夫婦, 妻子, 人妻, 稲妻, 大丈夫"
