Question,Answer,Furigana,Meaning,Example,Translation,VocabWords
"視野","しや","し.や","field of vision, view.","彼らはついに視野から消えた。","They went out of sight at last.","重視, 無視, 監視, 視察, 視点, 野菜, 分野, 平野"
"資格","しかく","し.かく","qualifications, requirements.","彼には弁護士の資格がある。","He is qualified as a solicitor.","資源, 資本, 資料, 資金, 価格, 格好, 合格, 性格, 格別"
"資金","しきん","し.きん","funds, capital.","その計画には資金が不足していた。","Money for the plan was lacking.","資源, 資本, 資料, 資格, 針金, 賃金, 金槌, 金曜日"
"資産","しさん","し.さん","property, fortune.","株主たちは会社の資産を処分する事を決議しました。","Shareholders voted to liquidate the company's assets.","資源, 資本, 資料, 資格, 資金, 産業, 生産, 土産, お土産"
"飼育","しいく","し.いく","breeding, raising.","彼は牛の飼育の仕方を知った。","He learned how to raise cattle.","飼料, 教育, 体育, 育児, 飼い主, 飼い犬"
"事業","じぎょう","じ.ぎょう","business, enterprise.","彼女は社会福祉事業に従事している。","She is engaged in social work.","事故, 仕事, 見事, 授業, 工業, 産業, 卒業, 営業, 事務所"
"治安","ちあん","ち.あん","public order, public peace.","","","自治, 政治, 安心, 安全, 目安, 安定"
"治療","ちりょう","ち.りょう","(medical) treatment, care.","治療よりも予防。","Prevention is better than cure.","自治, 政治, 治安, 医療, 診療, 療養, 療法"
"自己","じこ","じ.こ","self, oneself.","彼は自己を没却する男ではない。","He knows how to assert himself.","自然, 自転車, 自惚れ, 自動車, 利己主義"
"自主","じしゅ","じ.しゅ","independence, autonomy.","山火事の後なので今年の花火大会は自主的に中止を決定しました。","After the bushfires, we have independently decided to call off this year's fireworks display.","自然, 家主, 主義, 地主, 自転車, 自惚れ, 自動車, ご主人"
"自信","じしん","じ.しん","self-confidence, confidence (in oneself).","君は自分が申し立てていることに自信がありますか。","Are you sure of your facts?","自然, 信号, 信用, 信頼, 通信, 信仰, 自転車, 自惚れ, 自動車"
"軸","じく","じく","axis, shaft.","その小説は南北戦争を軸にしている。","The novel is centered on the Civil War.",""
"実践","じっせん","じっ.せん","practice, putting into practice.","あなたが結婚し子供を持ったら、言葉より実践ということを悟るでしょう。","When you get married and have kids, you'll realize that actions speak louder than words.","確実, 実験, 現実, 践言"
"実態","じったい","じっ.たい","true state, actual condition.","死亡事例が19件と全体の20％を超えており、過労死の深刻な実態が浮き彫りになった。","With 19 cases of death forming over 20% of the whole, the grave reality of overwork-deaths has been thrown into relief.","確実, 実験, 現実, 状態, 態度, 事態, 重態"
"若干","じゃっかん","じゃっ.かん","some, few.","公園のつつじの世話をする庭師が若干名いる。","Several gardeners look after the azaleas in the park.","若者, 梅干, 干渉, 物干し, 若々しい"
"主演","しゅえん","しゅ.えん","starring (in a film, play, etc.), playing the leading part.","私は昨日チャーリーチャップリン主演の古い映画を見た。","I saw an old film featuring Charlie Chaplin yesterday.","家主, 主義, 地主, 演技, 演説, 講演, 演奏, 演劇, ご主人"
"主催","しゅさい","しゅ.さい","sponsorship (i.e. conducting under one's auspices), promotion.","今日のパーティーは誰が主催なの？","Who was in charge of today's party?","家主, 主義, 地主, 催促, 開催, ご主人"
"主任","しゅにん","しゅ.にん","person in charge, senior staff.","その問題は主任をひどく苦しめた。","The problem tortured the chief.","家主, 主義, 地主, 責任, 就任, ご主人"
"取材","しゅざい","しゅ.ざい","gathering material (for an article, novel, etc.), collecting information.","彼女は金融市場の取材を担当している。","She covers Wall Street.","材料, 木材, 材木, 人材, 受け取る, 取り替える, 取り上げる"
"守備","しゅび","しゅ.び","defense, defence.","守備隊は降伏を強いられた。","The garrison was forced to surrender.","留守, 保守, 準備, 設備, 整備, 留守番"
"趣旨","しゅし","しゅ.し","meaning, point (e.g. of a statement).","彼のスピーチの主旨を教えてください。","Tell me the substance of his speech.","趣味, 趣向, 要旨, 論旨, 趣意書"
"受け止める","うけとめる","う..と","to catch, to stop the blow.","・・・はぁ、どう状況を受け止めればいいのかしら。","... Aaah, just how am I supposed to cope with this I wonder?","受験, 受付, 受信, 禁止, 受話器, 立ち止まる"
"受け入れる","うけいれる","う..い","to accept, to receive.","このホテルは犬は受け入れない。","This hotel does not take dogs.","受験, 受付, 受信, 入院, 入口, 入学, 受話器"
"収容","しゅうよう","しゅう.よう","accommodation, taking in.","このホテルは５００人の客を収容できる。","This hotel can accommodate 500 guests.","収穫, 収入, 吸収, 内容, 容易, 容器, 美容, 容易い"
"襲う","おそう","おそ","to attack, to assail.","奇妙な病気が町を襲った。","A curious disease struck the town.","襲撃, 空襲, 奇襲, 逆襲"
"襲撃","しゅうげき","しゅう.げき","(surprise) attack, assault.","彼はそこで反徒の襲撃を受けた。","He was attacked there by the rebels.","空襲, 奇襲, 逆襲, 攻撃, 衝撃, 打撃, 反撃"
"充実","じゅうじつ","じゅう.じつ","fullness, completeness.","ここ品物は高いけど、その分アフターサービスが充実してるから。","Prices are high here but that's because the after-sale service is really good.","充分, 拡充, 補充, 確実, 実験, 現実"
"従業員","じゅうぎょういん","じゅう.ぎょう.いん","employee, worker.","従業員たちは超過勤務をするのに異議を唱えた。","The employees demurred at working overtime.","従来, 授業, 工業, 産業, 卒業, 営業, 店員, 委員, 会員, 議員, 従兄弟, 公務員"
"従来","じゅうらい","じゅう.らい","up to now, so far.","彼は従来の習慣と違ったことをした。","He departed from the old custom.","来月, 来週, 来年, 従業員, 従兄弟, 出来事"
"柔軟","じゅうなん","じゅう.なん","flexible, lithe.","考え方は柔軟でなければならない。","You must be flexible in your thinking.","柔道, 軟化, 軟禁, 優柔不断"
"塾","じゅく","じゅく","cram school, private tutoring school.","あの子を無理に塾に通わせるのは反対だね。","I'm against us forcing the child to go to cram school.",""
"出演","しゅつえん","しゅつ.えん","appearance (in a film, play, TV show, etc.), performance.","我々は丸一ヶ月間、ブロードウェーで出演予定です。","We're booked for the whole month on Broadway.","出口, 提出, 出身, 演技, 演説, 講演, 演奏, 演劇, 引き出し"
"出産","しゅっさん","しゅっ.さん","childbirth, (giving) birth.","彼女は健康な赤ん坊を出産しました。","She gave birth to a healthy baby.","出口, 提出, 出身, 産業, 生産, 土産, お土産, 引き出し"
"処分","しょぶん","しょ.ぶん","disposal, throwing away.","私たちはその土地を処分しなければならない。","We have to dispose of the land.","処理, 処置, 対処, 処罰, 自分, 大分, 半分"
"初","はつ","はつ","first, new.","彼らはエベレストに初登頂した。","They made first ascent of Mount Everest.",""
"所属","しょぞく","しょ.ぞく","belonging to (a group, organization, etc.), affiliation (with).","私はどのクラブにも所属していない。","I don't belong to any club.","近所, 台所, 余所, 金属, 付属, 従属, 事務所"
"庶民","しょみん","しょ.みん","common people, ordinary people.","庶民はまるで羊のように独裁者の後ろにしたがった。","The people followed the dictator like so many sheep.","庶務, 庶事, 市民, 国民, 住民, 農民, 民間, 庶幾う"
"勝利","しょうり","しょう.り","victory, triumph.","勝利を確信している。","We're confident of our victory.","優勝, 勝負, 便利, 利用, 権利, 不利, 利益"
"床","ゆか","ゆか","floor, stage (for the narrator and the shamisen player).","床の上に何がありますか。","Is there anything on the floor?",""
